Control-6M-Rep1	Control-6M-Rep2	Control-6M-Rep4	Control-6M-Rep6	Control-P21-Rep2	Control-P21-Rep3	Control-P21-Rep4	Control-P21-Rep5	DS-6M-Rep1	DS-6M-Rep2	DS-6M-Rep3	DS-6M-Rep4	DS-6M-Rep5	DS-P21-Rep1	DS-P21-Rep2	DS-P21-Rep3
13.15870625	13.033425	12.697875	12.31716875	10.90633125	12.10078125	11.82601875	11.239375	11.92923125	12.72423125	12.79918125	11.91349375	12.73884375	10.7420125	10.5307375	11.3651875
39.93530625	39.29913125	40.79600625	41.3992125	35.77436875	41.03013125	39.79399375	35.7987	39.17715	40.28155	40.40398125	41.616125	37.83895625	36.08656875	35.57181875	40.56538125
7.53508125	8.744881875	9.840735	9.228335	9.16408375	8.932265	8.724319375	7.896358125	7.93767375	9.234963125	7.934455625	8.419585	8.89234125	9.973844375	8.8950225	8.747299375
8.911756875	8.620466875	9.258366875	9.3543775	8.706285625	8.6235275	8.87218125	7.6878625	9.0515775	8.69326	9.27484375	8.24927125	9.341306875	8.53826875	8.20700125	8.2933
32.3421375	35.8748625	33.89404375	34.290125	28.97419375	27.9346125	27.3001625	28.70556875	34.7241875	33.88296875	34.0539375	30.37940625	33.73195	29.9421	26.29379375	29.02215
70.95210625	58.5408	55.84260625	69.11541875	80.68331875	65.0554	69.502675	62.25145625	56.0187875	56.79926875	54.814075	73.7563875	68.81724375	71.92004375	65.21894375	53.7357125
0.863511313	1.130789375	1.004893313	0.617727188	0.918216	1.23278125	0.860916688	0.856928875	0.932410375	0.802851188	0.62292025	0.938319438	0.91761125	0.896782938	0.881502688	1.06309125
12.39900625	12.03773125	12.33803125	12.03773125	10.1526	10.16549375	11.99115	10.09462688	11.4422	10.4008125	11.24145	10.56646875	11.9614625	11.10210625	11.6367375	9.557965625
3.811895	4.329335625	4.93403625	5.16721	2.850593125	3.198710625	3.50449	4.556401875	4.578583125	4.47799	5.2267975	3.405645	4.01403375	3.4930575	2.900115	2.907304375
5.543401875	5.644269375	5.934743125	5.871535625	5.584348125	6.780196875	6.85337	6.36145125	4.714606875	5.33087375	6.198774375	5.678085625	6.066060625	6.489829375	6.36950875	6.019324375
13.4399375	16.2630625	15.7952625	13.42454375	15.46923125	14.70411875	13.721225	14.29038125	13.9139625	11.61634063	11.22320625	12.54008125	13.4224375	14.194425	15.8265875	13.6155625
25.74719375	25.90949375	27.3001625	21.06083125	32.0307875	30.547375	31.30840625	30.891175	28.1025	25.02259375	26.640475	30.9660875	25.02849375	30.8323375	29.8657625	29.40205625
1.67721	1.83268125	1.802946875	1.753433125	2.66970625	2.076765	1.92869625	1.46105875	2.1243375	2.472506875	2.004865625	2.667646875	1.907030625	1.25757375	2.009000625	1.9277675
0.159061688	0.154025063	0.19820225	0.244052125	0.474338313	0.3181765	0.412645563	0.310771563	0.167819	0.232146875	0.18410225	0.141687313	0.262480938	0.415898125	0.53016425	0.628168125
13.47061875	12.79663125	14.12764375	13.6592125	10.880125	10.9646875	10.61464375	12.16683125	12.7422875	14.10501875	13.44736875	14.324625	14.054325	11.22320625	10.289125	11.40664375
31.49631875	34.1207625	33.3269375	27.6855375	37.7949625	35.92155625	36.72736875	34.03229375	30.9118125	29.61830625	34.33946875	31.58844375	31.8697	37.7002375	38.60328125	37.614375
37.936225	38.46878125	39.50851875	40.5824625	34.25209375	39.72074375	38.62070625	39.15964375	35.075375	35.195225	37.51813125	41.8855375	36.85531875	32.96611875	36.6733625	37.1201625
33.50703125	33.8507125	32.13036875	32.86289375	31.04145625	31.93476875	34.16266875	30.8643625	31.28276875	28.77421875	31.74827813	33.27961875	32.04493125	34.85054375	35.195225	35.29080625
35.3818125	33.473725	35.4881625	33.70405	28.31181875	32.44043125	31.0817875	31.76533125	33.8184125	33.83245	31.40956875	33.78353125	33.16808125	31.5461	30.10515	32.82331875
23.45575	25.23355	23.5782	20.61365	21.9359625	21.36094375	21.3250125	24.1815375	21.73660625	23.1525625	21.74435	23.68139375	22.85718125	23.45073125	24.302275	23.16163125
338.770125	312.3114375	272.1644375	291.4758125	338.770125	347.674375	326.6309375	275.2046875	263.935875	284.2065	278.174375	230.0359375	316.5065625	270.589625	282.2920625	263.935875
6.5248775	6.55820625	6.30942125	6.58657125	7.824093125	9.549808125	7.88636625	8.592335	6.921061875	6.677135	6.022843125	6.121666875	6.22104	9.05398	8.160523125	8.332570625
4.863685	4.03828375	4.723051875	5.45414375	11.0925625	8.732346875	7.66886375	7.376481875	8.7679075	6.606076875	6.547155	3.428321875	5.5529225	6.670045625	8.964250625	6.107918125
6.01117625	5.421198125	4.662989375	6.427674375	5.859223125	7.551428125	7.31877875	6.83479625	6.04789875	7.21408125	6.427674375	4.97469375	6.875040625	6.41065375	6.326809375	6.39120375
14.91184375	16.59581875	15.4869625	18.12248125	10.0108625	19.47450625	16.2559375	18.367825	12.28991875	15.86438125	14.310025	13.390775	18.321325	13.390775	13.13905	14.724825
0.085841463	0.064778444	0.130131938	0.07524785	0.20687325	0.116356875	0.093267588	0.060626344	0.146084313	0.109733725	0.057078213	0.015373214	0.013521894	0.122131188	0.001414498	0.084238275
0.0646556	0.200818688	0.264935438	0.002774725	0.14740325	0.178022063	0.002908594	0.008944784	0.083873138	0.105021338	0.097559294	0.191883188	0.023642125	0.013801544	0.015543271	0.124548813
30.37940625	31.24460625	31.34924375	32.70691875	32.1503	27.3001625	30.3605625	30.19650625	33.08015625	32.94090625	30.81379375	33.40868125	32.0769875	27.7949375	30.1611	27.20703125
20.9108	20.81556875	20.80295	22.64841875	20.55319375	23.8321625	22.0046875	21.1764	23.91990625	24.70640625	22.46155	22.10158125	22.17330625	23.8162125	22.34900625	25.70203125
0.081543488	0.001	0.144172688	0.0701697	0.360691813	0.007636039	0.311227063	0.1894615	0.023909344	0.045418956	0.002022356	0.030972375	0.002049131	0.001533701	0.012430794	0.001416088
54.3158	50.63500625	53.003775	59.53504375	47.22	57.07335	52.4287	55.69745625	51.68909375	52.8829	53.4902625	46.08031875	55.3879125	50.63500625	51.12995	55.22051875
0.136232813	0.07737305	0.098725569	0.09383905	0.11835875	0.110615869	0.128647313	0.085953069	0.1225355	0.178774625	0.13569775	0.135432438	0.148696188	0.121730188	0.161755688	0.149743188
3.860495625	4.48042625	4.72583625	3.925801875	2.91633875	4.195025	4.441494375	5.022681875	3.086591875	4.280196875	4.133168125	4.9757175	4.132150625	3.891789375	3.6421575	4.882529375
6.866228125	6.36301625	5.962156875	5.811800625	5.096769375	5.841235625	4.780063125	5.1840525	6.17307875	6.492625	5.68325	5.47782375	5.076955625	4.49087375	4.66758125	4.510951875
24.14494375	24.60821875	24.16956875	22.87113125	22.5792125	22.85035	23.0213875	24.59275625	22.2214375	22.95370625	23.6306875	22.203825	23.60273125	22.96015	20.757125	20.69289375
17.5142875	17.53826875	18.5001625	17.6285125	17.3657125	15.92959375	16.4665375	17.44021875	16.4665375	17.10514375	16.11253125	17.801575	18.63670625	16.37486875	16.48509375	16.862375
8.044923125	9.008623125	8.198059375	9.185858125	10.2524	9.481639375	10.14303813	10.6075875	8.283724375	7.01392125	7.231525	7.417710625	7.9893425	8.89234125	9.324184375	8.289344375
39.85676875	38.4515625	40.6832	37.2284875	39.36431875	34.4247625	31.62095625	36.25985	41.63444375	39.38935	43.5690875	45.27481875	41.65471875	35.3349125	36.3117875	34.35605625
3.886460625	4.457835625	5.020945625	4.296584375	5.73054875	4.85704	4.3422075	4.300383125	4.67152375	4.38625	4.5691525	4.596739375	5.301521875	5.584348125	5.01874125	4.92105625
7.67038625	8.47946875	8.334841875	7.80666125	5.12207875	7.03278	6.772005625	7.10008125	6.29328375	7.963103125	7.921589375	9.588408125	7.81205125	6.51024875	5.737965	6.48191125
4.0033725	4.836648125	5.442134375	4.983534375	4.380571875	5.02438125	4.98200375	5.535024375	4.239685	4.843266875	5.173470625	5.1362925	5.07032125	5.188596875	5.086549375	5.03789125
2.067330625	1.3738425	1.2723275	1.942586875	3.123115	2.3242075	1.5988125	1.9848175	2.086145625	1.6308425	1.873530625	1.072476875	2.2267475	2.37	2.035486875	1.911096875
4.550485	3.79488	3.857465	5.54491875	3.360231875	2.60898625	3.365049375	2.716500625	2.817523125	3.62379625	4.747813125	3.595160625	3.702443125	2.338775625	2.995211875	2.36247125
2.299649375	1.9824475	2.173410625	2.425659375	2.190820625	2.23606375	2.85780625	2.8587325	1.957579375	2.77884125	2.3147975	2.436854375	2.352681875	2.317285625	2.904751875	3.050085
6.69739	7.131863125	7.54052	6.82715875	7.3402175	7.13019375	7.3564775	8.09742125	6.84540375	7.701838125	7.703390625	7.533466875	7.7796925	7.10008125	7.818173125	6.602518125
52.68931875	54.3158	49.87080625	52.24234375	19.4199375	51.9075375	48.23931875	51.06138125	43.872075	58.3391875	56.4165125	51.60206875	52.03164375	47.953	35.99325	52.36355
40.3211125	44.7490625	42.45638125	41.55405625	41.3142	36.6733625	37.5770375	38.96798125	41.5999125	41.84015625	42.8260875	42.6723875	40.40398125	37.27449375	36.08656875	33.86601875
9.853160625	9.6512625	9.717684375	9.003859375	7.6861125	9.845551875	9.484201875	9.753744375	8.706285625	8.93753875	9.528596875	9.69013	9.185858125	9.789165	7.95627375	9.309599375
3.372606875	3.01256625	3.453393125	3.359525625	3.669620625	3.44301125	3.82571625	3.862659375	2.980191875	3.531150625	3.5301975	3.44301125	3.975239375	3.608075625	3.52012875	3.61017625
6.52319125	6.336278125	6.38988625	6.545485625	3.93714375	5.65645625	5.75976125	5.355695625	6.07977	6.664265625	6.77447625	5.95632125	7.084061875	5.68325	5.034763125	5.80386625
0.7255855	0.556405875	0.666977563	0.809711125	0.687191375	1.1279725	1.083799375	0.994076875	0.584321125	0.841951125	0.640551563	0.75115675	0.547502438	0.655756125	0.696862813	0.943558438
20.73428125	19.6364875	21.2867625	21.36094375	18.352275	22.19396875	20.4144	21.33155625	20.1100375	22.1378875	22.63393125	21.099175	22.4534625	19.62636875	18.62976875	22.71145
2.986959375	2.379523125	2.4627725	3.07748375	2.3147975	3.072128125	2.8022725	2.829214375	3.045905	2.456415	2.501149375	2.269284375	2.93666875	3.1068125	2.65644	2.566506875
22.34900625	18.80905625	22.87800625	17.85728125	29.51573125	27.74929375	23.1467625	24.63285	25.3490125	27.8027625	25.2508875	21.53345625	25.3548125	23.6669	20.9671125	22.9411125
0.728760125	0.512752188	0.7409915	0.634614063	0.277129188	0.406118063	0.652806188	0.709241875	0.483801125	0.377329375	0.587776625	0.621382125	0.840025875	0.467414563	0.496627188	0.371446625
2.0433075	2.53557125	2.5425225	2.3401725	3.3134025	2.2983325	2.981990625	2.0229225	2.0198625	1.8728825	1.888225	2.00724	2.041913125	3.230178125	3.167041875	2.0387275
0.115527188	0.088572938	0.169157813	0.083873138	0.069692825	0.153215438	0.170919438	0.170919438	0.093470506	0.116868188	0.140241375	0.121730188	0.072703381	0.097411356	0.142731375	0.101420069
1.693131875	1.84846875	1.577901875	1.108865625	1.0223505	2.096846875	2.702088125	1.61073125	1.333015625	1.701594375	1.37274375	1.822616875	1.4950025	1.646654375	1.477045	2.060515625
29.03583125	26.6074	26.67745	23.16163125	27.5876625	19.41496875	18.96975	18.41070625	28.4606375	28.8559	29.1710375	27.49501875	25.90949375	18.27995	22.2214375	18.326425
0.520001688	0.492169938	0.263759563	0.182571813	1.00768625	0.535021625	0.862606375	0.522410375	0.578145375	0.4237865	0.31059525	0.454936125	0.454513531	0.696862813	0.4764235	0.462971563
6.90197875	7.34790625	7.091125	7.51458	6.33086	6.898323125	6.891788125	7.306109375	7.026269375	6.46516125	6.728938125	7.605906875	6.698625625	5.91246875	5.6428325	6.347028125
10.423075	9.564969375	9.47563625	11.08728125	8.720775	10.91955625	10.5064375	10.63891875	9.172995	9.78010625	9.53905625	9.681579375	10.4345	9.760686875	10.55135	10.90355
0.402567625	0.224627875	0.302020563	0.102465647	0.368046625	0.527059188	0.465393688	0.506818813	0.20229375	0.251579313	0.203748875	0.21188475	0.18015525	0.325218625	0.40636075	0.374220438
13.92653125	13.40698125	14.59806875	15.533775	14.3566375	15.2049	15.042725	16.04010625	14.33874375	15.29855625	15.757175	14.2024375	15.32636875	15.41886875	15.3712875	15.62324375
5.829151875	5.841235625	6.29328375	7.017319375	6.328883125	6.824705625	6.57066625	6.017149375	6.61749625	6.85337	6.6473	6.089649375	6.4235575	6.400136875	7.624480625	6.9961725
10.5758625	11.0299625	11.67525	11.54545	11.08503125	10.98596875	10.89544375	11.12280625	11.56000625	10.95181875	12.23008125	12.83323125	10.7583875	10.464725	10.3564375	10.5922625
6.73158	6.3544575	7.26780875	6.938545	5.031426875	5.868625	6.47510625	5.474734375	7.599623125	7.41471125	7.419286875	6.61510375	7.3449075	6.480144375	5.73699125	6.41065375
1.240969375	1.19866875	1.19789375	1.197053125	1.727681875	1.387874375	1.1902625	1.433513125	0.468580625	0.711958625	0.666566188	1.233960625	0.87758825	1.493039375	1.84307375	1.6308425
1.9547925	2.132963125	2.166409375	1.84307375	1.824114375	1.737064375	2.02473875	1.94608	2.050801875	1.890281875	1.740399375	2.216144375	1.87760875	1.89971	1.991744375	1.892798125
19.220225	16.45841875	16.12249375	16.00265625	27.60709375	12.84933125	11.439925	13.37619375	21.6530875	15.85376875	17.01319375	15.12791875	16.10749375	13.85574375	17.29986875	12.88608125
4.0264725	4.677468125	4.776209375	4.369011875	3.496459375	3.324916875	3.677346875	3.6795025	3.45564875	4.181173125	4.983534375	4.4871075	4.04572	3.4544325	3.37992375	3.8675675
13.38443125	12.29910625	13.3790375	12.5431625	15.41033125	12.41095	11.46230625	11.3749	12.89591875	11.63098125	12.6650375	13.56110625	14.30524375	13.74725	13.0833125	12.74605625
20.9671125	22.82183125	19.99518125	21.89041875	22.35685	22.61921875	26.67745	23.1716375	23.2967	20.53665625	21.339325	23.30971875	22.0517625	21.4741	23.087775	22.85718125
3.590894375	3.377083125	2.810730625	3.531150625	4.939726875	3.32799	3.434605625	4.1902	4.759662188	4.79306625	4.54936875	3.05530875	4.925625625	4.311066875	4.30941875	5.09064625
5.1362925	5.081138125	4.675123125	4.359156875	3.183468125	5.30317375	6.39120375	6.086293125	4.49480625	5.244419375	5.117795625	5.770846875	5.785315625	5.87759875	5.10852875	6.864551875
1.3338	0.732056688	0.54618925	1.095161875	0.969435375	0.436555313	0.957095875	0.783999938	0.763395875	0.696373375	0.616566313	0.884981313	0.526694188	0.558585188	0.929195313	1.060723125
33.524725	32.0307875	33.183025	31.22046875	33.88296875	36.3117875	35.72016875	34.60381875	33.27961875	33.16808125	33.8184125	33.67334375	32.00769375	36.09656875	34.56795625	35.5573375
2.384816875	2.51317875	1.96589	2.53056125	8.83709375	2.16119625	1.855701875	2.33282875	3.090315	2.0198625	1.897005625	2.40441625	2.158360625	2.35595625	3.8542	1.96252125
4.53704125	4.374860625	4.241178125	4.414878125	3.786755625	3.981305	3.621745625	4.138005625	3.77661125	4.4558575	4.63038625	4.3158025	4.604371875	4.17524625	3.379203125	4.26804875
6.158565625	7.06011375	7.119789375	6.85501125	6.94720875	7.449674375	6.71021125	7.39574875	6.58657125	6.87794875	6.289513125	6.590851875	7.163883125	6.9107025	7.568668125	6.380960625
10.07805563	11.74479375	11.8750875	11.1069375	11.8750875	10.579	12.13490625	12.191725	10.4540375	10.65746875	10.80653125	11.27331875	10.5064375	11.49795	11.4448875	10.76578125
0.054339069	0.103724619	0.092077988	0.146749	0.444470313	0.145227063	0.029005338	0.055691775	0.119453063	0.231835438	0.092854619	0.089605488	0.14920975	0.072703381	0.256737625	0.070759
0.572348625	0.540039125	0.91761125	0.709563188	0.8188525	0.843280313	0.718627313	0.5293865	0.544387688	0.697718188	0.661937563	0.655756125	0.752968938	0.672484688	0.72531525	0.49566
4.44885125	4.234069375	4.520885	4.681075625	4.835360625	4.68878875	4.09238125	3.901084375	4.927910625	4.3158025	4.51479625	3.903449375	4.80288625	4.54651375	5.173470625	3.6047
2.428299375	2.747533125	2.610951875	2.555374375	2.638998125	2.3263575	2.317285625	2.055939375	2.439978125	2.754726875	2.93666875	3.144783125	3.123115	2.878550625	2.54181875	2.3242075
18.00849375	19.18999375	19.365075	19.34385625	18.5578125	19.00755	19.0362625	19.0557625	19.54313125	19.161075	18.70926875	18.16560625	19.108625	17.4134625	19.51855625	18.94605
27.37948125	25.70203125	25.9513375	27.07096875	22.68200625	26.27209375	24.3106875	25.12331875	24.25546875	26.12275	26.8562375	22.291225	24.699925	20.3867875	20.52182813	23.0213875
0.674843438	0.713633625	0.798183063	0.6641515	0.273973688	0.731659063	0.854263375	0.661937563	0.729087688	0.908895875	0.8295455	0.867412125	0.783750063	0.679221438	0.639018875	0.891013
1.1147775	1.023105125	0.913824813	0.908548125	0.849422938	0.854769125	1.537243125	1.24850375	0.903833188	1.1615375	0.691779938	1.187395	0.910730688	1.062449375	0.729087688	1.25757375
1.024752063	1.16715625	1.2399775	1.3289225	0.837853313	1.599369375	2.109499375	1.820909375	1.000387688	1.13667125	1.323990625	1.21525375	1.52505875	1.34161625	1.3175475	1.84225875
2.3539925	1.7184175	1.850883125	2.647079375	0.564879063	1.24922125	1.16026	0.465393688	1.33861	1.888225	2.149493125	1.195288125	2.090839375	0.432684875	1.2366025	0.888096813
1.643304375	1.182019375	1.124155	1.992536875	1.17799	1.207003125	1.41727625	1.068131875	1.20629625	1.129901875	1.4640775	1.09461625	1.40337	1.105865	1.261811875	1.036469375
2.093975625	1.886705625	2.00293125	1.946991875	2.20176	2.19476125	2.195786875	2.455758125	1.7653125	2.0659225	1.777595	2.4627725	1.840334375	2.77429	2.34703125	2.335503125
0.132817563	0.236319188	0.348559063	0.271065063	0.082497975	0.232146875	0.410039	0.107070425	0.099180538	0.191031688	0.24577025	0.160996563	0.275830438	0.138987875	0.1549635	0.119733813
19.2678375	18.09515	18.5480875	19.79991875	19.17965	18.17406875	18.57718125	18.39611875	20.0717625	18.4147625	19.59289375	18.2252	19.44178125	18.03433125	20.196875	18.5911125
21.29944375	21.099175	21.39955625	19.9194875	12.2323375	18.38020625	17.50946875	18.54368125	17.2702375	21.36660625	20.10209375	24.8761625	20.857975	15.4404625	13.17471875	17.82394375
62.7958	62.9165875	60.55004375	74.07539375	60.18895625	65.318975	66.200275	61.8522125	62.0646	67.07616875	60.2370625	59.0530375	73.6016	57.25993125	61.509675	59.72424375
1.86010375	1.99676875	2.38874625	1.391759375	2.23606375	1.9720225	2.338775625	1.84376625	2.376270625	2.817523125	2.438580625	2.187691875	1.683369375	1.56730625	1.44797	2.33117625
31.55779375	31.2082125	30.2236125	29.9874125	30.891175	27.8605	30.81379375	29.14793125	29.30855625	31.0644875	29.3425	31.24460625	29.061225	28.06474375	30.90368125	27.8279875
7.42515625	7.18070125	7.271560625	6.547155	9.457545	7.592343125	8.01602625	7.25954375	7.627243125	6.22104	7.217499375	6.91637125	7.02010375	7.90764375	8.732346875	7.5208225
12.89591875	12.0246625	11.6113875	12.12588125	13.06391875	12.72423125	12.88280625	12.8412125	11.98578125	11.03214375	11.2437	12.35286875	12.1942875	13.0448875	12.4046625	12.1538125
1.3630875	1.39245875	1.428075	1.36836375	2.595500625	2.059565625	2.12622375	1.613413125	1.44553875	1.14600875	1.24850375	1.18108	1.298139375	1.443068125	2.299649375	1.47043625
19.2775625	19.4808	18.71825625	17.455075	20.26451875	17.288275	19.0597625	19.50226875	18.33453125	18.39081875	16.196425	18.63670625	15.994175	19.651925	17.85728125	20.9615
14.16170625	14.65371875	15.8022625	15.3675125	12.09894375	13.27865	14.23284375	14.4463375	14.29998125	14.27750625	15.36031875	13.23529375	15.98194375	14.133825	12.9136	12.689975
63.995675	69.22933125	70.95210625	67.4717875	60.7519375	67.21493125	67.802625	66.37481875	69.42678125	68.1803	70.95210625	69.22933125	68.00784375	68.75816875	63.3921375	68.26829375
5.162186875	5.6458275	5.293535	5.7576375	4.1722175	4.260565	4.93403625	4.408326875	5.297860625	5.106914375	5.358431875	6.2873075	6.09708875	4.48042625	3.862659375	4.761886875
2.834154375	3.15112375	2.81172875	3.26800375	3.16988125	3.098751875	3.086591875	3.0485425	3.620604375	2.5883475	2.773626875	2.60754125	2.894270625	3.360231875	3.09105875	2.525534375
1.1265025	1.607299375	1.748595625	1.54037875	1.195288125	1.686349375	1.469568125	1.50196625	1.31464625	1.9184825	1.582363125	1.631717813	1.626636875	1.4942425	1.366455625	1.5410275
1.712524375	1.625929375	1.537830625	1.600065	0.558585188	2.415965	1.7750825	2.175495625	1.38597	1.58712375	1.348046875	2.20176	1.640873125	2.173410625	1.749285625	2.229481875
34.46316875	33.12288125	32.00099375	30.7119875	49.67868125	27.09839375	27.7183	29.08754375	38.79561875	31.94785	31.60856875	32.3421375	32.275875	32.88068125	32.82331875	26.1654375
0.719081938	0.54097775	0.55085725	0.493282938	0.246721438	0.218605625	0.266098563	0.516226438	0.511487688	0.5062675	0.433256063	0.719456125	0.63946075	0.325023563	0.265470563	0.436555313
5.770846875	5.75976125	5.795188125	5.870316875	5.49787	5.022681875	4.989471875	5.34744875	5.848585	5.3982525	5.640168125	5.33087375	5.82035375	4.991481563	5.299280625	4.76036625
1.45098	1.25757375	1.2284775	1.327165	1.30147125	1.357816875	1.207003125	1.509234375	1.17358375	1.110640625	1.013820563	1.057708125	1.17799	1.519620625	1.61962375	1.237188125
8.7528075	8.904265	8.807976875	8.082515625	10.91691875	9.64559625	9.697213125	9.505990625	8.70943375	7.772509375	7.67911375	9.142688125	8.824591875	9.242983125	9.919025625	9.569060625
6.1285325	5.98979	5.67909	5.02858	5.46054875	5.078756875	5.718543125	4.697870625	5.957498125	5.908410625	6.24023125	6.192095625	5.393926563	4.668785625	4.95580125	4.571385313
19.20735	18.5342625	19.15535	24.699925	14.98025	16.24424688	17.0926125	18.76006875	19.56601875	20.8802125	22.162825	21.21970625	22.33715	16.0083375	18.4248375	18.79189375
9.705181875	9.766580625	9.79344875	10.09462688	8.383425	10.15992375	10.3031375	10.392275	9.2020725	9.332831875	9.643366875	10.16707188	10.32676875	9.569060625	9.526796875	9.45439375
8.237181875	9.05962375	7.53508125	7.056939375	10.99104375	8.612156875	8.8543575	6.5177725	11.08944375	9.23150625	8.494200625	6.960273125	7.8632475	7.34928625	8.9396	6.666731875
259.574625	231.8283125	249.81125	277.112625	409.8771875	248.012125	237.997875	242.201875	343.8714375	269.91325	261.72675	242.201875	292.624125	269.91325	338.770125	238.5164375
132.7959375	147.2134375	146.9116875	140.4971875	152.938625	183.2156875	172.1765625	174.4299375	158.654125	152.575	165.0971875	152.938625	146.595	197.1254375	174.0920625	184.455375
352.92025	336.3255625	352.92025	345.50625	352.92025	368.5343125	372.4296875	383.3314375	372.4296875	352.92025	360.8259375	340.9620625	360.8259375	365.036125	352.92025	365.036125
105.853	93.93505625	88.9732875	94.79705	139.4128125	117.6575625	118.5678125	121.2018125	112.9603125	105.9871875	104.809875	105.9871875	102.5743938	127.9668125	148.0865625	134.661875
0.111057244	0.0931541	0.105596875	0.14740325	0.14203575	0.066461381	0.052455969	0.156764688	0.111905688	0.169267938	0.257262063	0.090628131	0.263759563	0.043573344	0.108222875	0.053129688
3.735716875	5.4579825	4.734308125	4.22117125	3.89957375	4.2670325	3.538811875	4.066003125	4.538449375	4.931234375	4.9757175	5.75437	4.36955125	4.7155325	4.31223375	4.19974
27.84840625	30.3605625	30.97719375	28.90383125	27.34210625	28.32325	30.39929375	28.67375	27.18833125	30.73223125	29.3518875	31.2082125	28.593225	27.14705	25.4619375	27.40735
21.15546875	22.4885375	21.85525	21.1499625	21.08488125	20.8484625	21.18405625	22.3601875	22.82183125	21.89448438	21.95705625	22.81035	22.17969375	22.58769375	22.58769375	21.2867625
0.56598325	0.744663125	0.527390438	0.409746313	0.238410063	0.1026484	0.378576688	0.35195525	0.862606375	1.095161875	0.604161875	0.588498063	0.391803188	0.230087688	0.384534813	0.667279625
2.013435	2.093354375	2.343685	1.9737525	1.31583875	1.37456125	1.85292375	1.967849375	1.2723275	1.6632825	1.57364125	2.179875	1.401475	1.638569375	1.54443375	1.5123275
3.263213125	2.926545625	2.539005	2.915485	2.279175625	2.54181875	2.5533875	2.98437	2.6832275	2.993500625	2.618749375	2.682155625	2.641113125	2.562374375	2.15630375	2.416668125
0.531370688	0.625724813	0.692818938	0.888096813	0.832899313	0.63946075	0.6309465	0.701554625	0.793816438	0.623702063	0.536860188	0.428556938	0.902504563	0.609141313	0.7053995	0.783391125
13.2879	13.00883125	11.63098125	13.15870625	13.0552375	12.5253875	13.23323125	13.739325	12.83901875	12.87578125	12.07673125	11.967	12.383975	13.21284375	12.689975	12.1942875
0.976611938	1.6110775	1.298828125	1.45098	0.661937563	1.395773125	1.2968375	1.79376125	1.585103125	1.32275125	1.832028125	1.257169375	1.258170625	2.293618125	1.873530625	2.59800875
8.8448375	10.10709375	8.027534375	9.78674375	11.35749375	7.752335	9.874615	9.28506125	7.538634375	7.376481875	9.927571875	8.52456	8.78785875	9.540805625	10.01718188	9.1468575
6.370266875	4.863685	4.976815	5.45516375	1.735855625	2.769068125	3.6012	3.575709375	4.11364125	4.5266325	4.56317125	7.0228525	4.705950625	3.590894375	3.8153325	3.53675625
10.80515625	10.834625	10.96024375	9.08738875	9.128113125	8.666533125	8.91886125	10.20501875	9.481639375	9.501803125	10.27748125	11.38505625	9.0515775	9.170794375	9.31926375	9.907068125
11.93228125	10.5555125	12.53120625	11.698925	16.137925	13.37619375	12.67395	12.7443875	12.087575	11.6113875	11.4233875	10.7976	10.54640625	12.70346875	14.4844375	12.56603125
41.65471875	40.08805625	42.25505625	40.62835	37.10440625	41.65471875	40.16196875	40.7263375	40.06955625	41.11241875	42.61883125	42.86215625	38.495125	38.81655625	37.60020625	40.3211125
8.783535625	8.852348125	8.93753875	8.864844375	12.2742625	9.174775	8.635486875	8.711319375	10.44894375	8.281249375	8.917295625	8.276906875	8.68633125	9.82779875	10.13028438	8.628555
0.2127705	0.41634825	0.88255025	0.169922	0.086994581	0.2965785	0.361256375	0.316335375	0.369914875	0.397574188	0.2241965	0.3078795	0.114440188	0.0621986	0.096479119	0.108792856
26.285	25.20865625	26.9043	25.14925625	23.7216125	26.33031875	25.09140625	25.32055625	26.47181875	26.44663125	25.976175	25.8481125	26.1995125	25.6917	22.3215	25.8042125
9.647580625	8.292061875	9.72911875	10.7826625	6.9632775	6.36950875	6.608391875	7.0214225	8.6235275	9.1468575	11.2931125	9.815576875	10.64133125	6.944814375	7.048291875	7.77665375
10.0258	8.484091875	9.575228125	11.46629688	13.35219688	12.46983125	12.946175	14.74823125	9.442675625	10.19906875	11.20888125	9.249506875	10.8424875	13.6418	15.17758125	14.9330125
18.7761375	19.88164375	19.1945	19.0406125	18.422075	19.3154375	18.7126	18.63670625	19.7923	19.089625	19.398075	18.72341875	18.39611875	18.27405	18.21205625	18.38020625
63.452075	60.4922	65.7551375	64.9417375	72.75696875	70.19645	68.9031375	71.232975	58.381225	60.44571875	59.76945	59.12215	60.84438125	72.4552125	70.27068125	67.73485
8.3671025	8.9528825	9.43027	10.18255	8.061884375	10.75275625	8.9885075	9.5709425	8.775978125	9.58288625	9.681579375	7.820678125	9.52530125	9.387611875	8.972576875	9.753744375
20.12864375	19.81111875	16.59115625	19.40119375	20.90373125	20.02084375	19.01168125	21.632175	18.620225	19.14399375	20.86869375	19.6364875	20.03811875	19.1945	18.03433125	20.8633625
61.32234375	60.11480625	56.6712	62.73193125	56.98239375	57.79016875	55.80585	57.74651875	60.3938625	60.11480625	59.12215	64.459975	60.8054625	62.0078375	58.82699375	57.016975
42.98273125	44.45395	48.930625	45.97120625	37.66528125	45.1055375	45.866575	45.97120625	45.866575	47.953	47.0917875	48.04229375	46.70883125	41.84015625	41.03013125	43.7877625
